		000.000.000		000.127.255		德国
000.128.000		000.255.255		欧洲
001.000.000		001.127.254		斯洛伐克
001.127.255		001.127.255		欧洲
001.128.000		001.255.255		斯洛伐克
002.000.000		005.255.255		法国
006.000.000		006.054.255		英国
006.055.000		006.055.255		德国
006.056.000		006.081.119		英国
006.081.120		006.081.127		直布罗陀
006.081.128		006.127.255		英国
006.128.000		006.159.255		法国
006.160.000		006.191.255		瑞士
006.192.000		006.223.255		英国
006.224.000		006.224.255		摩洛哥
006.225.000		006.255.255		欧洲
007.000.000		007.096.103		比利时
007.096.104		007.096.112		卢森堡
007.096.113		007.191.255		比利时
007.192.000		007.195.143		卢森堡
007.195.144		007.195.159		比利时
007.195.160		007.195.223		卢森堡
007.195.224		007.195.255		比利时
007.196.000		007.197.255		卢森堡
007.198.000		007.198.255		比利时
007.199.000		007.201.143		卢森堡
007.201.144		007.201.151		比利时
007.201.152		007.201.211		卢森堡
007.201.212		007.201.215		比利时
007.201.216		007.201.223		卢森堡
007.201.224		007.201.255		比利时
007.202.000		007.202.255		卢森堡
007.203.000		007.203.255		比利时
007.204.000		007.206.047		卢森堡
007.206.048		007.206.095		比利时
007.206.096		007.207.159		卢森堡
007.207.160		007.207.191		比利时
007.207.192		007.207.239		卢森堡
007.207.240		007.207.247		比利时
007.207.248		007.207.255		卢森堡
007.208.000		007.255.255		比利时
008.000.000		008.000.255		德国
008.001.000		008.013.255		拉脱维亚
008.014.000		008.015.255		俄罗斯
008.016.000		008.027.255		拉脱维亚
008.028.000		008.031.255		欧洲
008.032.000		008.044.255		拉脱维亚
008.045.000		008.046.255		波兰
008.047.000		008.047.255		法国
008.048.000		008.063.255		欧洲
008.064.000		008.068.255		德国
008.069.000		008.069.255		比利时
008.070.000		008.127.255		德国
008.128.000		008.159.255		奥地利
008.160.000		008.191.255		俄罗斯
008.192.000		008.223.255		德国
008.224.000		008.255.255		英国
009.000.000		009.063.255		爱尔兰
009.064.000		009.065.255		欧洲
009.066.000		009.067.255		匈牙利
009.068.000		009.091.255		欧洲
009.092.000		009.093.255		波兰
009.094.000		009.095.255		欧洲
009.096.000		009.116.255		丹麦
009.117.000		009.166.079		德国
009.166.080		009.166.255		欧洲
009.167.000		009.167.255		罗马尼亚
009.168.000		009.169.255		德国
009.170.000		009.171.255		拉脱维亚
009.172.000		009.173.255		英国
009.174.000		009.174.255		土耳其
009.175.000		009.175.255		拉脱维亚
009.176.000		009.179.255		比利时
009.180.000		009.181.255		奥地利
009.182.000		009.183.255		德国
009.184.000		009.187.255		法国
009.188.000		009.191.255		英国
