		000.000.000		000.088.255		日本
000.089.000		000.089.255		新西兰
000.090.000		063.255.255		日本
064.000.000		065.255.255		印度
066.000.000		067.255.255		日本
068.000.000		071.255.255		台湾省
072.000.000		072.002.255		北京市
072.003.000		072.059.255		中国
072.060.000		072.060.255		河南省郑州市
072.061.000		072.061.255		中国
072.062.000		072.062.255		湖北省武汉市
072.063.000		072.065.255		北京市
072.066.000		072.077.255		中国
072.078.000		072.078.255		陕西省西安市
072.079.000		072.103.255		中国
072.104.000		072.104.255		湖南省长沙市
072.105.000		072.108.255		中国
072.109.000		072.109.255		湖南省张家界市
072.110.000		072.131.255		中国
072.132.000		072.132.255		江苏省常州市
072.133.000		072.138.255		中国
072.139.000		072.139.255		江苏省苏州市
072.140.000		072.146.255		江苏省扬州市
072.147.000		072.147.255		湖南省湘潭市
072.148.000		072.165.255		江苏省扬州市
072.166.000		072.197.255		中国
072.198.000		072.199.207		湖北省武汉市
072.199.208		072.199.211		华中科技大学
072.199.212		072.199.255		湖北省武汉市
072.200.000		072.223.255		湖南省
072.224.000		072.224.255		湖南省长沙市
072.225.000		072.225.255		湖南省
072.226.000		072.226.255		湖南省益阳市
072.227.000		072.227.066		湖南省长沙市
072.227.067		072.227.067		湖南省吉首市
072.227.068		072.234.255		湖南省长沙市
072.235.000		072.235.255		湖南省永州市
072.236.000		072.236.255		湖南省邵阳市
072.237.000		072.237.081		湖南省长沙市
072.237.082		072.237.082		湖南省益阳市
072.237.083		072.238.255		湖南省长沙市
072.239.000		072.253.255		中国
072.254.000		072.254.255		北京市
072.255.000		072.255.255		中国
073.000.000		073.127.255		香港
073.128.000		073.255.255		日本
074.000.000		075.106.255		新加坡
075.107.000		075.127.255		澳大利亚
075.128.000		075.255.255		日本
076.000.000		079.255.255		香港
080.000.000		081.255.255		台湾省
082.000.000		082.255.255		浙江省杭州市
083.000.000		083.127.255		印度尼西亚
083.128.000		083.255.255		印度
084.000.000		087.255.255		台湾省
088.000.000		088.088.255		新西兰
088.089.000		088.089.255		澳大利亚
088.090.000		089.255.255		新西兰
090.000.000		090.063.255		台湾省
090.064.000		090.095.255		菲律宾
090.096.000		090.111.255		印度
090.112.000		090.127.255		香港
090.128.000		090.255.255		澳大利亚
091.000.000		091.127.255		台湾省
091.128.000		091.255.255		印度
092.000.000		095.255.255		马来西亚
096.000.000		127.255.255		日本
128.000.000		128.063.255		广东省中山市
128.064.000		128.095.255		广东省佛山市顺德区
128.096.000		128.098.255		广东省佛山市
128.099.000		128.100.255		广东省佛山市顺德区
128.101.000		128.101.255		广东省佛山市
128.102.000		128.123.255		广东省佛山市顺德区
128.124.000		128.125.255		广东省汕头市
128.126.000		128.127.255		广东省佛山市顺德区
128.128.000		128.188.006		广东省汕头市
128.188.007		128.188.007		广东省阳江市
128.188.008		128.223.255		广东省汕头市
128.224.000		128.251.255		广东省佛山市南海区
128.252.000		128.252.005		广东省佛山市
128.252.006		128.252.006		广东省佛山市南海区
128.252.007		128.252.025		广东省佛山市
128.252.026		128.252.026		广东省佛山市南海区
128.252.027		128.252.029		广东省佛山市
128.252.030		128.252.030		广东省佛山市南海区
128.252.031		128.252.034		广东省佛山市
128.252.035		128.252.036		广东省佛山市南海区
128.252.037		128.252.045		广东省佛山市
128.252.046		128.252.046		广东省佛山市南海区
128.252.047		128.252.053		广东省佛山市
128.252.054		128.252.054		广东省佛山市南海区
128.252.055		128.252.057		广东省佛山市
128.252.058		128.252.181		广东省佛山市南海区
128.252.182		128.252.182		广东省佛山市
128.252.183		128.252.213		广东省佛山市南海区
128.252.214		128.252.214		广东省佛山市
128.252.215		128.252.223		广东省佛山市南海区
128.252.224		128.252.239		广东省佛山市
128.252.240		128.253.018		广东省佛山市南海区
128.253.019		128.253.019		广东省佛山市
128.253.020		128.253.047		广东省佛山市南海区
128.253.048		128.253.063		广东省佛山市
128.253.064		128.253.159		广东省佛山市南海区
128.253.160		128.253.163		广东省佛山市
128.253.164		128.254.050		广东省佛山市南海区
128.254.051		128.254.051		广东省佛山市
128.254.052		128.255.159		广东省佛山市南海区
128.255.160		128.255.175		广东省佛山市
128.255.176		128.255.255		广东省佛山市南海区
129.000.000		129.000.173		广东省湛江市
129.000.174		129.000.255		广东省湛江市吴川市
129.001.000		129.001.063		广东省湛江市
129.001.064		129.001.127		广东省廉江市
129.001.128		129.002.161		广东省湛江市
129.002.162		129.002.162		广东省廉江市
129.002.163		129.002.188		广东省湛江市
129.002.189		129.002.189		广东省廉江市
129.002.190		129.003.044		广东省湛江市
129.003.045		129.003.045		广东省湛江市赤坎区
129.003.046		129.004.020		广东省湛江市
129.004.021		129.004.021		广东省湛江市赤坎区
129.004.022		129.004.063		广东省湛江市
129.004.064		129.004.064		广东省湛江市赤坎区
129.004.065		129.004.129		广东省湛江市
129.004.130		129.004.130		广东省湛江市赤坎区
129.004.131		129.007.130		广东省湛江市
129.007.131		129.007.131		广东省湛江市吴川市
129.007.132		129.011.255		广东省湛江市
129.012.000		129.012.000		广东省湛江市吴川市
129.012.001		129.012.001		广东省湛江市
129.012.002		129.012.062		广东省湛江市吴川市
129.012.063		129.012.091		广东省湛江市
129.012.092		129.012.092		广东省湛江市吴川市
129.012.093		129.012.106		广东省湛江市
129.012.107		129.012.107		广东省湛江市吴川市
129.012.108		129.014.255		广东省湛江市
129.015.000		129.015.072		广东省湛江市霞山区
129.015.073		129.015.073		广东省湛江市吴川市
129.015.074		129.015.100		广东省湛江市霞山区
129.015.101		129.015.101		广东省湛江市遂溪县
129.015.102		129.015.255		广东省湛江市霞山区
129.016.000		129.016.224		广东省湛江市
129.016.225		129.016.225		广东省廉江市
129.016.226		129.025.207		广东省湛江市
129.025.208		129.025.255		广东省廉江市
129.026.000		129.033.129		广东省湛江市
